Day,Hour,CollectorID,ItemName,Total,Marked,MarkedPercent,UpdatedDate
2025-06-11,17,7,Bet,5011.00,5011.00,100.00,2025-06-11 17:00:01.933
2025-06-11,17,7,Bonus Conversion,1.00,1.00,100.00,2025-06-11 17:00:01.933
2025-06-11,17,7,BonusWin,991.00,991.00,100.00,2025-06-11 17:00:01.933
2025-06-11,17,7,Lost Bonus,23.00,23.00,100.00,2025-06-11 17:00:01.933
2025-06-11,17,6,FTD,15.00,15.00,100.00,2025-06-11 17:00:01.913
2025-06-11,17,6,FTDA,6.00,6.00,100.00,2025-06-11 17:00:01.913
2025-06-11,17,6,Lead,9.00,9.00,100.00,2025-06-11 17:00:01.913
2025-06-11,17,6,Reg,34.00,34.00,100.00,2025-06-11 17:00:01.913
2025-06-11,17,5,GamStopBlock,16.00,16.00,100.00,2025-06-11 17:00:01.910
2025-06-11,17,5,GamStopRelease,6.00,6.00,100.00,2025-06-11 17:00:01.910
2025-06-11,17,5,FrictionlessCheckStatusResult,4.00,4.00,100.00,2025-06-11 17:00:01.910
2025-06-11,17,5,ID3CheckResult,9.00,9.00,100.00,2025-06-11 17:00:01.910
2025-06-11,17,5,ID3PassSetCDDRequired,2.00,2.00,100.00,2025-06-11 17:00:01.910
2025-06-11,17,5,ID3PassUKSoftblock,1.00,1.00,100.00,2025-06-11 17:00:01.910
2025-06-11,17,5,ResponsibleGamingAlert - Interactions Alert High,1.00,1.00,100.00,2025-06-11 17:00:01.910
2025-06-11,17,5,ResponsibleGamingAlert - Interactions Alert Medium,8.00,8.00,100.00,2025-06-11 17:00:01.910
2025-06-11,17,4,Bingo,28.00,28.00,100.00,2025-06-11 17:00:01.893
2025-06-11,17,4,Casino,46361.00,46361.00,100.00,2025-06-11 17:00:01.893
2025-06-11,17,4,Live,814.00,814.00,100.00,2025-06-11 17:00:01.893
2025-06-11,17,4,Sport,239.00,172.00,71.97,2025-06-11 17:00:01.893
2025-06-11,17,3,Approved by Fraud,41.00,0.00,0.00,2025-06-11 17:00:01.727
2025-06-11,17,3,Paid,1.00,1.00,100.00,2025-06-11 17:00:01.727
2025-06-11,17,3,New,63.00,0.00,0.00,2025-06-11 17:00:01.727
2025-06-11,17,3,Canceled,3.00,0.00,0.00,2025-06-11 17:00:01.727
2025-06-11,17,3,Auto Pay By Fraud Succeeded,24.00,24.00,100.00,2025-06-11 17:00:01.727
2025-06-11,17,2,ApplePay,82.00,74.00,90.24,2025-06-11 17:00:00.260
2025-06-11,17,2,creditcard,184.00,139.00,75.54,2025-06-11 17:00:00.260
2025-06-11,17,2,NuveiPSP,1.00,1.00,100.00,2025-06-11 17:00:00.260
2025-06-11,17,2,paybyphone,94.00,31.00,32.98,2025-06-11 17:00:00.260
2025-06-11,17,2,paypal,24.00,23.00,95.83,2025-06-11 17:00:00.260
2025-06-11,17,2,paysafecard,7.00,6.00,85.71,2025-06-11 17:00:00.260
2025-06-11,17,2,swiffy,1.00,0.00,0.00,2025-06-11 17:00:00.260
2025-06-11,17,2,TrueLayer,21.00,19.00,90.48,2025-06-11 17:00:00.260
2025-06-11,17,1,Affordability Add,24.00,24.00,100.00,2025-06-11 17:00:00.183
2025-06-11,17,1,Withdrawal,29.00,25.00,86.21,2025-06-11 17:00:00.183
2025-06-11,17,1,Winning,10920.00,10920.00,100.00,2025-06-11 17:00:00.183
2025-06-11,17,1,Bet,47434.00,47367.00,99.86,2025-06-11 17:00:00.183
2025-06-11,17,1,Bonus Released,1.00,1.00,100.00,2025-06-11 17:00:00.183
2025-06-11,17,1,ProcessingFee,54.00,54.00,100.00,2025-06-11 17:00:00.183
2025-06-11,17,1,Deposit,414.00,293.00,70.77,2025-06-11 17:00:00.183
2025-06-11,16,8,SMS,56.00,56.00,100.00,2025-06-11 16:00:05.973
2025-06-11,16,8,PopUp,271.00,271.00,100.00,2025-06-11 16:00:05.973
2025-06-11,16,8,Email,626.00,626.00,100.00,2025-06-11 16:00:05.973
2025-06-11,16,7,Receive bonus,899.00,899.00,100.00,2025-06-11 16:00:03.127
2025-06-11,16,7,Lost Bonus,32.00,32.00,100.00,2025-06-11 16:00:03.127
2025-06-11,16,7,BonusWin,1125.00,1125.00,100.00,2025-06-11 16:00:03.127
2025-06-11,16,7,Bonus Conversion,1.00,1.00,100.00,2025-06-11 16:00:03.127
2025-06-11,16,7,Bet,5508.00,5508.00,100.00,2025-06-11 16:00:03.127
2025-06-11,16,6,Reg,30.00,30.00,100.00,2025-06-11 16:00:03.117
2025-06-11,16,6,Lead,5.00,5.00,100.00,2025-06-11 16:00:03.117
2025-06-11,16,6,FTDA,2.00,2.00,100.00,2025-06-11 16:00:03.117
2025-06-11,16,6,FTD,16.00,16.00,100.00,2025-06-11 16:00:03.117
2025-06-11,16,5,ResponsibleGamingAlert - Interactions Alert Severe,1.00,1.00,100.00,2025-06-11 16:00:03.113
2025-06-11,16,5,AMLLevelChangeMGA,1.00,1.00,100.00,2025-06-11 16:00:03.113
2025-06-11,16,5,FrictionlessCheckStatusResult,7.00,7.00,100.00,2025-06-11 16:00:03.113
2025-06-11,16,5,GamStopRelease,14.00,14.00,100.00,2025-06-11 16:00:03.113
2025-06-11,16,5,GamStopBlock,23.00,23.00,100.00,2025-06-11 16:00:03.113
2025-06-11,16,5,ResponsibleGamingAlert - Interactions Alert Medium,3.00,3.00,100.00,2025-06-11 16:00:03.113
2025-06-11,16,5,ResponsibleGamingAlert - Interactions Alert High,2.00,2.00,100.00,2025-06-11 16:00:03.113
2025-06-11,16,5,ID3PassSetCDDRequired,5.00,5.00,100.00,2025-06-11 16:00:03.113
2025-06-11,16,5,ID3CheckResult,5.00,5.00,100.00,2025-06-11 16:00:03.113
2025-06-11,16,4,Sport,225.00,133.00,59.11,2025-06-11 16:00:03.107
2025-06-11,16,4,Live,206.00,206.00,100.00,2025-06-11 16:00:03.107
2025-06-11,16,4,Casino,36273.00,36273.00,100.00,2025-06-11 16:00:03.107
2025-06-11,16,4,Bingo,46.00,46.00,100.00,2025-06-11 16:00:03.107
2025-06-11,16,3,Approved by Fraud,6.00,0.00,0.00,2025-06-11 16:00:03.013
2025-06-11,16,3,Auto Pay By Fraud Succeeded,6.00,6.00,100.00,2025-06-11 16:00:03.013
2025-06-11,16,3,Canceled,3.00,0.00,0.00,2025-06-11 16:00:03.013
2025-06-11,16,3,New,55.00,0.00,0.00,2025-06-11 16:00:03.013
2025-06-11,16,2,ApplePay,91.00,83.00,91.21,2025-06-11 16:00:00.680
2025-06-11,16,2,creditcard,189.00,155.00,82.01,2025-06-11 16:00:00.680
2025-06-11,16,2,swiffyDirect,1.00,0.00,0.00,2025-06-11 16:00:00.680
2025-06-11,16,2,swiffy,1.00,0.00,0.00,2025-06-11 16:00:00.680
2025-06-11,16,2,paysafecard,13.00,7.00,53.85,2025-06-11 16:00:00.680
2025-06-11,16,2,paypal,25.00,24.00,96.00,2025-06-11 16:00:00.680
2025-06-11,16,2,paybyphone,83.00,33.00,39.76,2025-06-11 16:00:00.680
2025-06-11,16,2,TrueLayer,19.00,11.00,57.89,2025-06-11 16:00:00.680
2025-06-11,16,1,Affordability Add,26.00,26.00,100.00,2025-06-11 16:00:00.637
2025-06-11,16,1,Withdrawal,6.00,6.00,100.00,2025-06-11 16:00:00.637
2025-06-11,16,1,Winning,8341.00,8341.00,100.00,2025-06-11 16:00:00.637
2025-06-11,16,1,Revenue Adjustment Add,1.00,1.00,100.00,2025-06-11 16:00:00.637
2025-06-11,16,1,Deposit,422.00,313.00,74.17,2025-06-11 16:00:00.637
2025-06-11,16,1,ProcessingFee,39.00,39.00,100.00,2025-06-11 16:00:00.637
2025-06-11,16,1,Bonus Released,1.00,1.00,100.00,2025-06-11 16:00:00.637
2025-06-11,16,1,Bet,36738.00,36646.00,99.75,2025-06-11 16:00:00.637
2025-06-11,15,8,SMS,63.00,63.00,100.00,2025-06-11 15:00:03.107
2025-06-11,15,8,Email,499.00,499.00,100.00,2025-06-11 15:00:03.107
2025-06-11,15,8,PopUp,272.00,272.00,100.00,2025-06-11 15:00:03.107
2025-06-11,15,7,Receive bonus,595.00,595.00,100.00,2025-06-11 15:00:01.500
2025-06-11,15,7,Bet,4087.00,4087.00,100.00,2025-06-11 15:00:01.500
2025-06-11,15,7,Bonus Conversion,13.00,13.00,100.00,2025-06-11 15:00:01.500
2025-06-11,15,7,BonusWin,786.00,786.00,100.00,2025-06-11 15:00:01.500
2025-06-11,15,7,Lost Bonus,35.00,35.00,100.00,2025-06-11 15:00:01.500
2025-06-11,15,6,FTD,11.00,11.00,100.00,2025-06-11 15:00:01.493
2025-06-11,15,6,FTDA,2.00,2.00,100.00,2025-06-11 15:00:01.493
2025-06-11,15,6,Lead,8.00,8.00,100.00,2025-06-11 15:00:01.493
2025-06-11,15,6,Reg,33.00,33.00,100.00,2025-06-11 15:00:01.493
2025-06-11,15,5,AMLLevelChangeMGA,3.00,3.00,100.00,2025-06-11 15:00:01.477
2025-06-11,15,5,GamStopBlock,13.00,13.00,100.00,2025-06-11 15:00:01.477
2025-06-11,15,5,GamStopRelease,2.00,2.00,100.00,2025-06-11 15:00:01.477
2025-06-11,15,5,FrictionlessCheckStatusResult,9.00,9.00,100.00,2025-06-11 15:00:01.477
2025-06-11,15,5,ID3CheckResult,8.00,8.00,100.00,2025-06-11 15:00:01.477
2025-06-11,15,5,ID3PassSetCDDRequired,2.00,2.00,100.00,2025-06-11 15:00:01.477
2025-06-11,15,5,ResponsibleGamingAlert - Interactions Alert Medium,3.00,3.00,100.00,2025-06-11 15:00:01.477
2025-06-11,15,4,Bingo,61.00,61.00,100.00,2025-06-11 15:00:01.470
2025-06-11,15,4,Casino,36181.00,36181.00,100.00,2025-06-11 15:00:01.470
2025-06-11,15,4,Live,242.00,242.00,100.00,2025-06-11 15:00:01.470
2025-06-11,15,4,Sport,198.00,128.00,64.65,2025-06-11 15:00:01.470
2025-06-11,15,3,Approved by Fraud,7.00,0.00,0.00,2025-06-11 15:00:01.383
2025-06-11,15,3,New,46.00,0.00,0.00,2025-06-11 15:00:01.383
2025-06-11,15,3,Paid,4.00,4.00,100.00,2025-06-11 15:00:01.383
2025-06-11,15,3,Canceled,1.00,0.00,0.00,2025-06-11 15:00:01.383
2025-06-11,15,3,Auto Pay By Fraud Succeeded,10.00,10.00,100.00,2025-06-11 15:00:01.383
2025-06-11,15,2,ApplePay,73.00,67.00,91.78,2025-06-11 15:00:00.220
2025-06-11,15,2,creditcard,127.00,111.00,87.40,2025-06-11 15:00:00.220
2025-06-11,15,2,NuveiPSP,3.00,0.00,0.00,2025-06-11 15:00:00.220
2025-06-11,15,2,paybyphone,57.00,28.00,49.12,2025-06-11 15:00:00.220
2025-06-11,15,2,paypal,22.00,22.00,100.00,2025-06-11 15:00:00.220
2025-06-11,15,2,paysafecard,9.00,3.00,33.33,2025-06-11 15:00:00.220
2025-06-11,15,2,swiffy,3.00,0.00,0.00,2025-06-11 15:00:00.220
2025-06-11,15,2,TrueLayer,12.00,9.00,75.00,2025-06-11 15:00:00.220
2025-06-11,15,2,trustly,3.00,3.00,100.00,2025-06-11 15:00:00.220
2025-06-11,15,1,Affordability Add,30.00,30.00,100.00,2025-06-11 15:00:00.193
2025-06-11,15,1,Withdrawal,14.00,14.00,100.00,2025-06-11 15:00:00.193
2025-06-11,15,1,Revenue Adjustment Add,2.00,2.00,100.00,2025-06-11 15:00:00.193
2025-06-11,15,1,Winning,8446.00,8446.00,100.00,2025-06-11 15:00:00.193
2025-06-11,15,1,Bet,36687.00,36616.00,99.81,2025-06-11 15:00:00.193
2025-06-11,15,1,Bonus Released,13.00,13.00,100.00,2025-06-11 15:00:00.193
2025-06-11,15,1,ProcessingFee,42.00,42.00,100.00,2025-06-11 15:00:00.193
2025-06-11,15,1,Deposit,309.00,243.00,78.64,2025-06-11 15:00:00.193
2025-06-11,14,8,SMS,104.00,104.00,100.00,2025-06-11 14:00:04.177
2025-06-11,14,8,PopUp,300.00,300.00,100.00,2025-06-11 14:00:04.177
2025-06-11,14,8,Email,584.00,584.00,100.00,2025-06-11 14:00:04.177
2025-06-11,14,7,Receive bonus,894.00,894.00,100.00,2025-06-11 14:00:02.190
2025-06-11,14,7,Lost Bonus,27.00,27.00,100.00,2025-06-11 14:00:02.190
2025-06-11,14,7,BonusWin,891.00,891.00,100.00,2025-06-11 14:00:02.190
2025-06-11,14,7,Bonus Conversion,1.00,1.00,100.00,2025-06-11 14:00:02.190
2025-06-11,14,7,Bet,3829.00,3829.00,100.00,2025-06-11 14:00:02.190
2025-06-11,14,6,Reg,52.00,52.00,100.00,2025-06-11 14:00:02.183
2025-06-11,14,6,Lead,4.00,4.00,100.00,2025-06-11 14:00:02.183
2025-06-11,14,6,FTDA,5.00,5.00,100.00,2025-06-11 14:00:02.183
2025-06-11,14,6,FTD,14.00,14.00,100.00,2025-06-11 14:00:02.183
2025-06-11,14,5,AMLLevelChangeMGA,5.00,5.00,100.00,2025-06-11 14:00:02.153
2025-06-11,14,5,FrictionlessCheckStatusResult,2.00,2.00,100.00,2025-06-11 14:00:02.153
2025-06-11,14,5,GamStopBlock,4.00,4.00,100.00,2025-06-11 14:00:02.153
2025-06-11,14,5,ResponsibleGamingAlert - Interactions Alert Medium,3.00,3.00,100.00,2025-06-11 14:00:02.153
2025-06-11,14,5,ResponsibleGamingAlert - Interactions Alert High,1.00,1.00,100.00,2025-06-11 14:00:02.153
2025-06-11,14,5,ID3PassUKSoftblock,1.00,1.00,100.00,2025-06-11 14:00:02.153
2025-06-11,14,5,ID3PassSetCDDRequired,5.00,5.00,100.00,2025-06-11 14:00:02.153
2025-06-11,14,5,ID3CheckResult,12.00,12.00,100.00,2025-06-11 14:00:02.153
2025-06-11,14,4,Sport,208.00,146.00,70.19,2025-06-11 14:00:02.143
2025-06-11,14,4,Live,339.00,339.00,100.00,2025-06-11 14:00:02.143
2025-06-11,14,4,Casino,33163.00,33163.00,100.00,2025-06-11 14:00:02.143
2025-06-11,14,4,Bingo,32.00,32.00,100.00,2025-06-11 14:00:02.143
2025-06-11,14,3,Approved by Fraud,4.00,0.00,0.00,2025-06-11 14:00:02.067
2025-06-11,14,3,Auto Pay By Fraud Succeeded,28.00,28.00,100.00,2025-06-11 14:00:02.067
2025-06-11,14,3,Paid,2.00,2.00,100.00,2025-06-11 14:00:02.067
2025-06-11,14,3,New,39.00,0.00,0.00,2025-06-11 14:00:02.067
2025-06-11,14,2,ApplePay,44.00,41.00,93.18,2025-06-11 14:00:01.013
2025-06-11,14,2,NuveiPSP,1.00,0.00,0.00,2025-06-11 14:00:01.013
2025-06-11,14,2,creditcard,133.00,118.00,88.72,2025-06-11 14:00:01.013
2025-06-11,14,2,TrueLayer,14.00,9.00,64.29,2025-06-11 14:00:01.013
2025-06-11,14,2,swiffy,1.00,0.00,0.00,2025-06-11 14:00:01.013
2025-06-11,14,2,paysafecard,19.00,10.00,52.63,2025-06-11 14:00:01.013
2025-06-11,14,2,paypal,15.00,13.00,86.67,2025-06-11 14:00:01.013
2025-06-11,14,2,paybyphone,91.00,36.00,39.56,2025-06-11 14:00:01.013
2025-06-11,14,2,trustly,1.00,0.00,0.00,2025-06-11 14:00:01.013
2025-06-11,14,1,Affordability Add,21.00,21.00,100.00,2025-06-11 14:00:00.987
2025-06-11,14,1,Withdrawal,31.00,29.00,93.55,2025-06-11 14:00:00.987
2025-06-11,14,1,Withdrawal by support,1.00,1.00,100.00,2025-06-11 14:00:00.987
2025-06-11,14,1,Winning,8539.00,8539.00,100.00,2025-06-11 14:00:00.987
2025-06-11,14,1,Deposit,319.00,227.00,71.16,2025-06-11 14:00:00.987
2025-06-11,14,1,ProcessingFee,66.00,66.00,100.00,2025-06-11 14:00:00.987
2025-06-11,14,1,Bonus Released,1.00,1.00,100.00,2025-06-11 14:00:00.987
2025-06-11,14,1,Bet,33744.00,33682.00,99.82,2025-06-11 14:00:00.987
2025-06-11,13,8,SMS,71.00,71.00,100.00,2025-06-11 13:00:04.447
2025-06-11,13,8,Email,510.00,510.00,100.00,2025-06-11 13:00:04.447
2025-06-11,13,8,PopUp,232.00,232.00,100.00,2025-06-11 13:00:04.447
2025-06-11,13,7,Receive bonus,676.00,676.00,100.00,2025-06-11 13:00:02.690
2025-06-11,13,7,Bet,3286.00,3286.00,100.00,2025-06-11 13:00:02.690
2025-06-11,13,7,Bonus Conversion,3.00,3.00,100.00,2025-06-11 13:00:02.690
2025-06-11,13,7,BonusWin,636.00,636.00,100.00,2025-06-11 13:00:02.690
2025-06-11,13,7,Lost Bonus,17.00,17.00,100.00,2025-06-11 13:00:02.690
2025-06-11,13,6,FTD,19.00,19.00,100.00,2025-06-11 13:00:02.670
2025-06-11,13,6,FTDA,2.00,2.00,100.00,2025-06-11 13:00:02.670
2025-06-11,13,6,Lead,8.00,8.00,100.00,2025-06-11 13:00:02.670
2025-06-11,13,6,Reg,31.00,31.00,100.00,2025-06-11 13:00:02.670
2025-06-11,13,5,AMLLevelChangeMGA,1.00,1.00,100.00,2025-06-11 13:00:02.637
2025-06-11,13,5,GamStopBlock,6.00,6.00,100.00,2025-06-11 13:00:02.637
2025-06-11,13,5,FrictionlessCheckStatusResult,4.00,4.00,100.00,2025-06-11 13:00:02.637
2025-06-11,13,5,ID3CheckResult,8.00,8.00,100.00,2025-06-11 13:00:02.637
2025-06-11,13,5,ID3PassSetCDDRequired,1.00,1.00,100.00,2025-06-11 13:00:02.637
2025-06-11,13,5,ID3PassUKSoftblock,1.00,1.00,100.00,2025-06-11 13:00:02.637
2025-06-11,13,5,ResponsibleGamingAlert - Interactions Alert High,1.00,1.00,100.00,2025-06-11 13:00:02.637
2025-06-11,13,5,ResponsibleGamingAlert - Interactions Alert Medium,3.00,3.00,100.00,2025-06-11 13:00:02.637
2025-06-11,13,4,Bingo,20.00,20.00,100.00,2025-06-11 13:00:02.613
2025-06-11,13,4,Casino,35065.00,35065.00,100.00,2025-06-11 13:00:02.613
2025-06-11,13,4,Live,290.00,290.00,100.00,2025-06-11 13:00:02.613
2025-06-11,13,4,Sport,115.00,71.00,61.74,2025-06-11 13:00:02.613
2025-06-11,13,3,Approved by Fraud,27.00,0.00,0.00,2025-06-11 13:00:02.477
2025-06-11,13,3,New,25.00,0.00,0.00,2025-06-11 13:00:02.477
2025-06-11,13,3,Paid,7.00,7.00,100.00,2025-06-11 13:00:02.477
2025-06-11,13,3,Auto Pay By Fraud Succeeded,6.00,6.00,100.00,2025-06-11 13:00:02.477
2025-06-11,13,2,ApplePay,46.00,43.00,93.48,2025-06-11 13:00:00.960
2025-06-11,13,2,creditcard,135.00,110.00,81.48,2025-06-11 13:00:00.960
2025-06-11,13,2,NuveiPSP,7.00,0.00,0.00,2025-06-11 13:00:00.960
2025-06-11,13,2,paybyphone,46.00,15.00,32.61,2025-06-11 13:00:00.960
2025-06-11,13,2,paypal,11.00,10.00,90.91,2025-06-11 13:00:00.960
2025-06-11,13,2,paysafecard,14.00,8.00,57.14,2025-06-11 13:00:00.960
2025-06-11,13,2,swiffy,3.00,0.00,0.00,2025-06-11 13:00:00.960
2025-06-11,13,2,TrueLayer,25.00,17.00,68.00,2025-06-11 13:00:00.960
2025-06-11,13,2,swiffyDirect,1.00,0.00,0.00,2025-06-11 13:00:00.960
2025-06-11,13,1,Adjustment,1.00,1.00,100.00,2025-06-11 13:00:00.887
2025-06-11,13,1,Affordability Add,27.00,27.00,100.00,2025-06-11 13:00:00.887
2025-06-11,13,1,Adjustment Add,1.00,1.00,100.00,2025-06-11 13:00:00.887
2025-06-11,13,1,Withdrawal,15.00,13.00,86.67,2025-06-11 13:00:00.887
2025-06-11,13,1,Winning,8782.00,8782.00,100.00,2025-06-11 13:00:00.887
2025-06-11,13,1,Revenue Adjustment Add,1.00,1.00,100.00,2025-06-11 13:00:00.887
2025-06-11,13,1,Bet,35485.00,35441.00,99.88,2025-06-11 13:00:00.887
2025-06-11,13,1,Bonus Released,3.00,3.00,100.00,2025-06-11 13:00:00.887
2025-06-11,13,1,ProcessingFee,28.00,28.00,100.00,2025-06-11 13:00:00.887
2025-06-11,13,1,Deposit,288.00,203.00,70.49,2025-06-11 13:00:00.887
2025-06-11,13,1,Clear Balance,1.00,1.00,100.00,2025-06-11 13:00:00.887
2025-06-11,12,8,SMS,78.00,78.00,100.00,2025-06-11 12:00:03.673
2025-06-11,12,8,PopUp,189.00,189.00,100.00,2025-06-11 12:00:03.673
2025-06-11,12,8,Email,423.00,423.00,100.00,2025-06-11 12:00:03.673
2025-06-11,12,7,Receive bonus,490.00,490.00,100.00,2025-06-11 12:00:01.620
2025-06-11,12,7,Lost Bonus,19.00,19.00,100.00,2025-06-11 12:00:01.620
2025-06-11,12,7,BonusWin,589.00,589.00,100.00,2025-06-11 12:00:01.620
2025-06-11,12,7,Bonus Conversion,3.00,3.00,100.00,2025-06-11 12:00:01.620
2025-06-11,12,7,Bet,2998.00,2998.00,100.00,2025-06-11 12:00:01.620
2025-06-11,12,6,Reg,24.00,24.00,100.00,2025-06-11 12:00:01.613
2025-06-11,12,6,Lead,5.00,5.00,100.00,2025-06-11 12:00:01.613
2025-06-11,12,6,FTDA,1.00,1.00,100.00,2025-06-11 12:00:01.613
2025-06-11,12,6,FTD,9.00,9.00,100.00,2025-06-11 12:00:01.613
2025-06-11,12,5,ResponsibleGamingAlert - Interactions Alert Medium,7.00,7.00,100.00,2025-06-11 12:00:01.610
2025-06-11,12,5,ResponsibleGamingAlert - Interactions Alert High,2.00,2.00,100.00,2025-06-11 12:00:01.610
2025-06-11,12,5,ID3CheckResult,4.00,4.00,100.00,2025-06-11 12:00:01.610
2025-06-11,12,5,FrictionlessCheckStatusResult,3.00,3.00,100.00,2025-06-11 12:00:01.610
2025-06-11,12,5,GamStopBlock,1.00,1.00,100.00,2025-06-11 12:00:01.610
2025-06-11,12,5,AMLLevelChangeMGA,3.00,3.00,100.00,2025-06-11 12:00:01.610
2025-06-11,12,4,Sport,139.00,78.00,56.12,2025-06-11 12:00:01.607
2025-06-11,12,4,Live,201.00,201.00,100.00,2025-06-11 12:00:01.607
2025-06-11,12,4,Casino,30880.00,30880.00,100.00,2025-06-11 12:00:01.607
2025-06-11,12,4,Bingo,13.00,13.00,100.00,2025-06-11 12:00:01.607
2025-06-11,12,3,Approved by Fraud,6.00,0.00,0.00,2025-06-11 12:00:01.453
2025-06-11,12,3,Auto Pay By Fraud Failed,4.00,0.00,0.00,2025-06-11 12:00:01.453
2025-06-11,12,3,Auto Pay By Fraud Succeeded,40.00,40.00,100.00,2025-06-11 12:00:01.453
2025-06-11,12,3,Paid,8.00,8.00,100.00,2025-06-11 12:00:01.453
2025-06-11,12,3,New,30.00,0.00,0.00,2025-06-11 12:00:01.453
2025-06-11,12,2,ApplePay,38.00,34.00,89.47,2025-06-11 12:00:00.340
2025-06-11,12,2,NuveiPSP,6.00,1.00,16.67,2025-06-11 12:00:00.340
2025-06-11,12,2,creditcard,103.00,88.00,85.44,2025-06-11 12:00:00.340
2025-06-11,12,2,TrueLayer,15.00,13.00,86.67,2025-06-11 12:00:00.340
2025-06-11,12,2,paysafecard,5.00,4.00,80.00,2025-06-11 12:00:00.340
2025-06-11,12,2,paypal,10.00,10.00,100.00,2025-06-11 12:00:00.340
2025-06-11,12,2,paybyphone,66.00,38.00,57.58,2025-06-11 12:00:00.340
2025-06-11,12,2,trustly,1.00,1.00,100.00,2025-06-11 12:00:00.340
2025-06-11,12,1,Affordability Add,11.00,11.00,100.00,2025-06-11 12:00:00.250
2025-06-11,12,1,Withdrawal,56.00,47.00,83.93,2025-06-11 12:00:00.250
2025-06-11,12,1,Withdrawal by support,1.00,1.00,100.00,2025-06-11 12:00:00.250
2025-06-11,12,1,Revenue Adjustment Add,1.00,1.00,100.00,2025-06-11 12:00:00.250
2025-06-11,12,1,Winning,7653.00,7653.00,100.00,2025-06-11 12:00:00.250
2025-06-11,12,1,Deposit,244.00,189.00,77.46,2025-06-11 12:00:00.250
2025-06-11,12,1,ProcessingFee,84.00,84.00,100.00,2025-06-11 12:00:00.250
2025-06-11,12,1,Bonus Released,3.00,3.00,100.00,2025-06-11 12:00:00.250
2025-06-11,12,1,Bet,31227.00,31166.00,99.80,2025-06-11 12:00:00.250
2025-06-11,11,8,SMS,93.00,93.00,100.00,2025-06-11 11:00:04.323
2025-06-11,11,8,Email,453.00,453.00,100.00,2025-06-11 11:00:04.323
2025-06-11,11,8,PopUp,199.00,199.00,100.00,2025-06-11 11:00:04.323
2025-06-11,11,7,Receive bonus,1024.00,1024.00,100.00,2025-06-11 11:00:02.493
2025-06-11,11,7,Bet,3880.00,3880.00,100.00,2025-06-11 11:00:02.493
2025-06-11,11,7,Bonus Conversion,3.00,3.00,100.00,2025-06-11 11:00:02.493
2025-06-11,11,7,BonusWin,696.00,696.00,100.00,2025-06-11 11:00:02.493
2025-06-11,11,7,Lost Bonus,25.00,25.00,100.00,2025-06-11 11:00:02.493
2025-06-11,11,6,FTD,6.00,6.00,100.00,2025-06-11 11:00:02.473
2025-06-11,11,6,FTDA,2.00,2.00,100.00,2025-06-11 11:00:02.473
2025-06-11,11,6,Lead,8.00,8.00,100.00,2025-06-11 11:00:02.473
2025-06-11,11,6,Reg,37.00,37.00,100.00,2025-06-11 11:00:02.473
2025-06-11,11,5,AMLLevelChangeMGA,4.00,4.00,100.00,2025-06-11 11:00:02.443
2025-06-11,11,5,GamStopBlock,13.00,13.00,100.00,2025-06-11 11:00:02.443
2025-06-11,11,5,GamStopRelease,4.00,4.00,100.00,2025-06-11 11:00:02.443
2025-06-11,11,5,ID3CheckResult,6.00,6.00,100.00,2025-06-11 11:00:02.443
2025-06-11,11,5,ResponsibleGamingAlert - Interactions Alert High,1.00,1.00,100.00,2025-06-11 11:00:02.443
2025-06-11,11,5,ResponsibleGamingAlert - Interactions Alert Medium,2.00,2.00,100.00,2025-06-11 11:00:02.443
2025-06-11,11,4,Bingo,9.00,9.00,100.00,2025-06-11 11:00:02.423
2025-06-11,11,4,Casino,27378.00,27378.00,100.00,2025-06-11 11:00:02.423
2025-06-11,11,4,Live,121.00,121.00,100.00,2025-06-11 11:00:02.423
2025-06-11,11,4,Sport,121.00,67.00,55.37,2025-06-11 11:00:02.423
2025-06-11,11,3,Approved by Fraud,54.00,0.00,0.00,2025-06-11 11:00:02.290
2025-06-11,11,3,New,17.00,0.00,0.00,2025-06-11 11:00:02.290
2025-06-11,11,3,Paid,3.00,3.00,100.00,2025-06-11 11:00:02.290
2025-06-11,11,3,Rejected by Fraud,10.00,0.00,0.00,2025-06-11 11:00:02.290
2025-06-11,11,3,Auto Pay By Fraud Succeeded,38.00,38.00,100.00,2025-06-11 11:00:02.290
2025-06-11,11,2,ApplePay,35.00,35.00,100.00,2025-06-11 11:00:00.410
2025-06-11,11,2,creditcard,91.00,72.00,79.12,2025-06-11 11:00:00.410
2025-06-11,11,2,NuveiPSP,9.00,0.00,0.00,2025-06-11 11:00:00.410
2025-06-11,11,2,paybyphone,79.00,39.00,49.37,2025-06-11 11:00:00.410
2025-06-11,11,2,paypal,9.00,9.00,100.00,2025-06-11 11:00:00.410
2025-06-11,11,2,paysafecard,5.00,3.00,60.00,2025-06-11 11:00:00.410
2025-06-11,11,2,TrueLayer,12.00,11.00,91.67,2025-06-11 11:00:00.410
2025-06-11,11,2,trustly,1.00,1.00,100.00,2025-06-11 11:00:00.410
2025-06-11,11,1,Adjustment,1.00,1.00,100.00,2025-06-11 11:00:00.207
2025-06-11,11,1,Affordability Add,15.00,15.00,100.00,2025-06-11 11:00:00.207
2025-06-11,11,1,Withdrawal by support,1.00,1.00,100.00,2025-06-11 11:00:00.207
2025-06-11,11,1,Withdrawal,48.00,40.00,83.33,2025-06-11 11:00:00.207
